name,total_points,position_DEF,GW,team,opponent_team,position_FWD,position_GK,position_MID,game_avg_7,pos_id,initval,rank,diff_from_avg,opp_defense_rank,opp_attack_rank,team_cluster_rank,opp_cluster_rank,was_home,total_points_20
Matheus Pereira,9,0,31,18,16,0,0,1,4.0,0,60.0,3.0,5.0,3,1,1,1,True,9
Antonio Rüdiger,2,1,31,5,6,0,0,0,2.2857142857142856,1,50.0,3.0,-0.2857142857142856,3,1,1,1,False,2
Alphonse Areola,2,0,31,8,20,0,1,0,3.142857142857143,3,45.0,3.0,-1.1428571428571428,2,0,0,0,True,2
Ayoze Pérez,0,0,31,10,19,0,0,1,0.5714285714285714,0,65.0,1.0,-0.5714285714285714,1,2,2,2,False,0
Kurt Zouma,8,1,31,5,6,0,0,0,3.142857142857143,1,50.0,3.0,4.857142857142858,3,1,1,1,False,8
Matt Phillips,8,0,31,18,16,0,0,1,3.142857142857143,0,55.0,3.0,4.857142857142858,3,1,1,1,True,8
Luke Ayling,2,1,31,9,12,0,0,0,1.7142857142857142,1,45.0,2.0,0.2857142857142858,0,3,3,3,False,2
Kasper Schmeichel,1,0,31,10,19,0,1,0,4.0,3,55.0,3.0,-3.0,1,2,2,2,False,1
Rodrigo Moreno,0,0,31,9,12,1,0,0,1.7142857142857142,2,60.0,2.0,-1.7142857142857142,0,3,3,3,False,0
Adam Webster,0,1,31,3,7,0,0,0,1.4285714285714286,1,45.0,2.0,-1.4285714285714286,1,1,1,1,True,0
Jeffrey Schlupp,4,0,31,6,5,0,0,1,1.4285714285714286,0,55.0,2.0,2.571428571428571,0,2,2,2,True,4
Tammy Abraham,0,0,31,5,6,1,0,0,1.0,2,75.0,2.0,-1.0,3,1,1,1,False,0
Conor Townsend,6,1,31,18,16,0,0,0,2.5714285714285716,1,45.0,3.0,3.4285714285714284,3,1,1,1,True,6
Oliver Norwood,2,0,31,15,1,0,0,1,1.4285714285714286,0,50.0,2.0,0.5714285714285714,0,1,1,1,True,2
Mohamed Salah,7,0,31,11,2,0,0,1,5.142857142857143,0,120.0,3.0,1.8571428571428568,1,1,1,1,True,7
George Baldock,1,1,31,15,1,0,0,0,3.142857142857143,1,55.0,3.0,-2.142857142857143,0,1,1,1,True,1
Lucas Digne,6,1,31,7,3,0,0,0,4.142857142857143,1,60.0,3.0,1.8571428571428568,1,1,1,1,False,6
Ezgjan Alioski,4,1,31,9,12,0,0,0,1.5714285714285714,1,45.0,2.0,2.428571428571429,0,3,3,3,False,4
Ross Barkley,1,0,31,2,11,0,0,1,1.8571428571428572,0,60.0,2.0,-0.8571428571428572,0,2,2,2,False,1
André-Frank Zambo Anguissa,1,0,31,8,20,0,0,1,1.5714285714285714,0,45.0,2.0,-0.5714285714285714,2,0,0,0,True,1
Joel Ward,0,1,31,6,5,0,0,0,1.1428571428571428,1,45.0,2.0,-1.1428571428571428,0,2,2,2,True,0
Illan Meslier,4,0,31,9,12,0,1,0,3.142857142857143,3,45.0,3.0,0.8571428571428572,0,3,3,3,False,4
Mateusz Klich,0,0,31,9,12,0,0,1,2.2857142857142856,0,55.0,3.0,-2.2857142857142856,0,3,3,3,False,0
Alex Iwobi,1,0,31,7,3,0,0,1,2.5714285714285716,0,60.0,3.0,-1.5714285714285716,1,1,1,1,False,1
Thiago Thiago,0,1,31,5,6,0,0,0,1.0,1,55.0,2.0,-1.0,3,1,1,1,False,0
Çaglar Söyüncü,0,1,31,10,19,0,0,0,0.5714285714285714,1,55.0,1.0,-0.5714285714285714,1,2,2,2,False,0
Bobby Decordova-Reid,2,0,31,8,20,1,0,0,3.142857142857143,2,55.0,3.0,-1.1428571428571428,2,0,0,0,True,2
Diogo Jota,2,0,31,11,2,0,0,1,1.1428571428571428,0,65.0,2.0,0.8571428571428572,1,1,1,1,True,2
Aaron Cresswell,0,1,31,19,9,0,0,0,0.7142857142857143,1,50.0,1.0,-0.7142857142857143,2,2,2,2,True,0
Ruben Loftus-Cheek,3,0,31,8,20,0,0,1,1.4285714285714286,0,60.0,2.0,1.5714285714285714,2,0,0,0,True,3
James Maddison,0,0,31,10,19,0,0,1,3.0,0,70.0,3.0,-3.0,1,2,2,2,False,0
Jorge Luiz Frello Filho,3,0,31,5,6,0,0,1,5.285714285714286,0,50.0,3.0,-2.2857142857142856,3,1,1,1,False,3
Ben Davies,0,1,31,11,2,0,0,0,0.5714285714285714,1,50.0,1.0,-0.5714285714285714,1,1,1,1,True,0
Pascal Groß,3,0,31,3,7,0,0,1,1.8571428571428572,0,60.0,2.0,1.1428571428571428,1,1,1,1,True,3
Fabio Henrique Tavares,2,0,31,11,2,0,0,1,1.5714285714285714,0,55.0,2.0,0.4285714285714286,1,1,1,1,True,2
Kyle Walker-Peters,1,1,31,16,18,0,0,0,4.714285714285714,1,45.0,3.0,-3.7142857142857144,3,0,0,0,False,1
Sadio Mané,1,0,31,11,2,0,0,1,3.7142857142857144,0,120.0,3.0,-2.7142857142857144,1,1,1,1,True,1
James Ward-Prowse,-1,0,31,16,18,0,0,1,3.857142857142857,0,60.0,3.0,-4.857142857142858,3,0,0,0,False,-1
César Azpilicueta,2,1,31,5,6,0,0,0,2.142857142857143,1,60.0,2.0,-0.1428571428571428,3,1,1,1,False,2
Roberto Firmino,2,0,31,11,2,1,0,0,2.2857142857142856,2,95.0,3.0,-0.2857142857142856,1,1,1,1,True,2
Jarrod Bowen,12,0,31,19,9,0,0,1,5.714285714285714,0,65.0,3.0,6.285714285714286,2,2,2,2,True,12
Stuart Dallas,17,1,31,9,12,0,0,0,6.0,1,45.0,3.0,11.0,0,3,3,3,False,17
Hélder Wander Sousa de Azevedo e Costa,2,0,31,9,12,0,0,1,2.0,0,55.0,2.0,0.0,0,3,3,3,False,2
Andros Townsend,1,0,31,6,5,0,0,1,3.142857142857143,0,60.0,3.0,-2.142857142857143,0,2,2,2,True,1
Jannik Vestergaard,1,1,31,16,18,0,0,0,3.142857142857143,1,45.0,3.0,-2.142857142857143,3,0,0,0,False,1
Dan Burn,1,1,31,3,7,0,0,0,0.42857142857142855,1,45.0,1.0,0.5714285714285714,1,1,1,1,True,1
John Fleck,2,0,31,15,1,0,0,1,1.8571428571428572,0,60.0,2.0,0.1428571428571428,0,1,1,1,True,2
Gylfi Sigurdsson,3,0,31,7,3,0,0,1,3.142857142857143,0,70.0,3.0,-0.1428571428571428,1,1,1,1,False,3
Lewis Dunk,8,1,31,3,7,0,0,0,4.428571428571429,1,50.0,3.0,3.571428571428571,1,1,1,1,True,8
Christian Pulisic,15,0,31,5,6,0,0,1,4.0,0,85.0,3.0,11.0,3,1,1,1,False,15
Cheikhou Kouyaté,1,0,31,6,5,0,0,1,1.7142857142857142,0,50.0,2.0,-0.7142857142857142,0,2,2,2,True,1
Serge Aurier,1,1,31,17,13,0,0,0,2.2857142857142856,1,55.0,3.0,-1.2857142857142856,0,3,3,3,True,1
Harrison Reed,3,0,31,8,20,0,0,1,1.7142857142857142,0,45.0,2.0,1.2857142857142858,2,0,0,0,True,3
Eberechi Eze,1,0,31,6,5,0,0,1,2.7142857142857144,0,60.0,3.0,-1.7142857142857144,0,2,2,2,True,1
Aleksandar Mitrović,2,0,31,8,20,1,0,0,2.7142857142857144,2,60.0,3.0,-0.7142857142857144,2,0,0,0,True,2
Mario Lemina,2,0,31,8,20,0,0,1,1.4285714285714286,0,45.0,2.0,0.5714285714285714,2,0,0,0,True,2
Gary Cahill,0,1,31,6,5,0,0,0,0.2857142857142857,1,45.0,1.0,-0.2857142857142857,0,2,2,2,True,0
Lucas Rodrigues Moura da Silva,5,0,31,17,13,0,0,1,2.2857142857142856,0,70.0,3.0,2.7142857142857144,0,3,3,3,True,5
Trent Alexander-Arnold,11,1,31,11,2,0,0,0,3.2857142857142856,1,75.0,3.0,7.714285714285714,1,1,1,1,True,11
Callum Hudson-Odoi,5,0,31,5,6,0,0,1,2.2857142857142856,0,60.0,3.0,2.7142857142857144,3,1,1,1,False,5
Joël Veltman,6,1,31,3,7,0,0,0,3.4285714285714284,1,45.0,3.0,2.5714285714285716,1,1,1,1,True,6
James Justin,0,1,31,10,19,0,0,0,2.0,1,45.0,2.0,-2.0,1,2,2,2,False,0
Harvey Barnes,0,0,31,10,19,0,0,1,3.5714285714285716,0,70.0,3.0,-3.5714285714285716,1,2,2,2,False,0
Antonee Robinson,2,1,31,8,20,0,0,0,2.857142857142857,1,45.0,3.0,-0.8571428571428572,2,0,0,0,True,2
N'Golo Kanté,1,0,31,5,6,0,0,1,0.8571428571428571,0,50.0,2.0,0.1428571428571429,3,1,1,1,False,1
Vicente Guaita,1,0,31,6,5,0,1,0,2.4285714285714284,3,50.0,3.0,-1.4285714285714284,0,2,2,2,True,1
Andreas Christensen,0,1,31,5,6,0,0,0,1.1428571428571428,1,50.0,2.0,-1.1428571428571428,3,1,1,1,False,0
Tanguy Ndombele,2,0,31,17,13,0,0,1,2.4285714285714284,0,60.0,3.0,-0.4285714285714284,0,3,3,3,True,2
Marc Albrighton,4,0,31,10,19,0,0,1,2.0,0,55.0,2.0,2.0,1,2,2,2,False,4
Ivan Ricardo Neves Abreu Cavaleiro,1,0,31,8,20,0,0,1,2.142857142857143,0,55.0,2.0,-1.1428571428571428,2,0,0,0,True,1
Neal Maupay,2,0,31,3,7,1,0,0,6.142857142857143,2,65.0,3.0,-4.142857142857143,1,1,1,1,True,2
Ben Osborn,2,0,31,15,1,0,0,1,1.2857142857142858,0,50.0,2.0,0.7142857142857142,0,1,1,1,True,2
Jamie Vardy,2,0,31,10,19,1,0,0,2.857142857142857,2,100.0,3.0,-0.8571428571428572,1,2,2,2,False,2
Darnell Furlong,6,1,31,18,16,0,0,0,3.0,1,45.0,3.0,3.0,3,1,1,1,True,6
Mason Holgate,5,1,31,7,3,0,0,0,1.7142857142857142,1,50.0,2.0,3.2857142857142856,1,1,1,1,False,5
Sam Johnstone,15,0,31,18,16,0,1,0,4.285714285714286,3,45.0,3.0,10.714285714285715,3,1,1,1,True,15
Declan Rice,0,0,31,19,9,0,0,1,1.4285714285714286,0,50.0,2.0,-1.4285714285714286,2,2,2,2,True,0
Adam Lallana,3,0,31,3,7,0,0,1,1.5714285714285714,0,65.0,2.0,1.4285714285714286,1,1,1,1,True,3
Benjamin Chilwell,2,1,31,5,6,0,0,0,1.7142857142857142,1,55.0,2.0,0.2857142857142858,3,1,1,1,False,2
Marcos Alonso,0,1,31,5,6,0,0,0,1.5714285714285714,1,60.0,2.0,-1.5714285714285714,3,1,1,1,False,0
Luka Milivojevic,2,0,31,6,5,0,0,1,1.0,0,60.0,2.0,1.0,0,2,2,2,True,2
Kelechi Iheanacho,13,0,31,10,19,1,0,0,3.4285714285714284,2,60.0,3.0,9.571428571428571,1,2,2,2,False,13
Mason Mount,6,0,31,5,6,0,0,1,3.5714285714285716,0,70.0,3.0,2.4285714285714284,3,1,1,1,False,6
Che Adams,1,0,31,16,18,1,0,0,4.571428571428571,2,60.0,3.0,-3.571428571428571,3,0,0,0,False,1
Hakim Ziyech,1,0,31,5,6,0,0,1,1.1428571428571428,0,80.0,2.0,-0.1428571428571428,3,1,1,1,False,1
Georginio Wijnaldum,2,0,31,11,2,0,0,1,1.8571428571428572,0,55.0,2.0,0.1428571428571428,1,1,1,1,True,2
Oluwasemilogo Adesewo Ibidapo Ajayi,1,1,31,18,16,0,0,0,0.2857142857142857,1,50.0,1.0,0.7142857142857143,3,1,1,1,True,1
Hugo Lloris,2,0,31,17,13,0,1,0,3.0,3,55.0,3.0,-1.0,0,3,3,3,True,2
Yerry Mina,1,1,31,7,3,0,0,0,3.0,1,55.0,3.0,-2.0,1,1,1,1,False,1
Kyle Bartley,6,1,31,18,16,0,0,0,2.4285714285714284,1,45.0,3.0,3.5714285714285716,3,1,1,1,True,6
Danny Ings,2,0,31,16,18,1,0,0,4.142857142857143,2,85.0,3.0,-2.1428571428571432,3,0,0,0,False,2
Andrew Robertson,4,1,31,11,2,0,0,0,2.857142857142857,1,70.0,3.0,1.1428571428571428,1,1,1,1,True,4
Harry Kane,2,0,31,17,13,1,0,0,5.285714285714286,2,105.0,3.0,-3.2857142857142856,0,3,3,3,True,2
Ben White,9,1,31,3,7,0,0,0,3.7142857142857144,1,45.0,3.0,5.285714285714286,1,1,1,1,True,9
Ryan Bertrand,1,1,31,16,18,0,0,0,4.285714285714286,1,50.0,3.0,-3.2857142857142856,3,0,0,0,False,1
Ainsley Maitland-Niles,6,1,31,18,16,0,0,0,3.0,1,50.0,3.0,3.0,3,1,1,1,True,6
Pierre-Emile Højbjerg,2,0,31,17,13,0,0,1,2.857142857142857,0,50.0,3.0,-0.8571428571428572,0,3,3,3,True,2
Alex McCarthy,0,0,31,16,18,0,1,0,2.857142857142857,3,45.0,3.0,-2.857142857142857,3,0,0,0,False,0
Eric Dier,1,1,31,17,13,0,0,0,1.5714285714285714,1,50.0,2.0,-0.5714285714285714,0,3,3,3,True,1
Christian Benteke,8,0,31,6,5,1,0,0,4.571428571428571,2,55.0,3.0,3.428571428571429,0,2,2,2,True,8
Enda Stevens,1,1,31,15,1,0,0,0,2.4285714285714284,1,55.0,3.0,-1.4285714285714284,0,1,1,1,True,1
Michael Keane,5,1,31,7,3,0,0,0,5.857142857142857,1,50.0,3.0,-0.8571428571428568,1,1,1,1,False,5
Patrick Bamford,4,0,31,9,12,1,0,0,3.7142857142857144,2,55.0,3.0,0.2857142857142856,0,3,3,3,False,4
Wilfried Zaha,2,0,31,6,5,0,0,1,2.4285714285714284,0,70.0,3.0,-0.4285714285714284,0,2,2,2,True,2
Lukasz Fabianski,1,0,31,19,9,0,1,0,2.4285714285714284,3,50.0,3.0,-1.4285714285714284,2,2,2,2,True,1
Tomas Soucek,4,0,31,19,9,0,0,1,3.7142857142857144,0,50.0,3.0,0.2857142857142856,2,2,2,2,True,4
Toby Alderweireld,0,1,31,17,13,0,0,0,2.142857142857143,1,55.0,2.0,-2.142857142857143,0,3,3,3,True,0
Ben Davies,0,1,32,17,16,0,0,0,0.7142857142857143,1,50.0,1.0,-0.7142857142857143,3,1,1,1,True,0
Antonee Robinson,2,1,32,8,1,0,0,0,1.1428571428571428,1,45.0,2.0,0.8571428571428572,0,1,1,1,False,2
Jacob Murphy,1,0,32,14,19,0,0,1,1.1428571428571428,0,50.0,2.0,-0.1428571428571428,1,2,2,2,True,1
Ryan Bertrand,0,1,32,16,17,0,0,0,0.8571428571428571,1,50.0,2.0,-0.8571428571428571,0,2,2,2,False,0
Serge Aurier,2,1,32,17,16,0,0,0,0.42857142857142855,1,55.0,1.0,1.5714285714285714,3,1,1,1,True,2
Karl Darlow,0,0,32,14,19,0,1,0,0.8571428571428571,3,50.0,2.0,-0.8571428571428571,1,2,2,2,True,0
Patrick Bamford,2,0,32,9,11,1,0,0,4.142857142857143,2,55.0,3.0,-2.1428571428571432,0,2,2,2,True,2
Reece James,7,1,32,5,3,0,0,0,3.4285714285714284,1,50.0,3.0,3.5714285714285716,1,1,1,1,True,7
Angelo Ogbonna,1,1,32,19,14,0,0,0,1.1428571428571428,1,50.0,2.0,-0.1428571428571428,2,1,1,1,False,1
Seamus Coleman,4,1,32,7,17,0,0,0,2.5714285714285716,1,50.0,3.0,1.4285714285714284,0,2,2,2,True,4
Fabio Henrique Tavares,2,0,32,11,10,0,0,1,1.7142857142857142,0,55.0,2.0,0.2857142857142858,2,2,2,2,False,2
Heung-Min Son,2,0,32,17,7,0,0,1,2.5714285714285716,0,90.0,3.0,-0.5714285714285716,1,1,1,1,False,2
Gylfi Sigurdsson,15,0,32,7,17,0,0,1,4.714285714285714,0,70.0,3.0,10.285714285714285,0,2,2,2,True,15
Jonjo Shelvey,1,0,32,14,19,0,0,1,1.4285714285714286,0,55.0,2.0,-0.4285714285714286,1,2,2,2,True,1
Mateo Kovacic,0,0,32,5,3,0,0,1,1.2857142857142858,0,55.0,2.0,-1.2857142857142858,1,1,1,1,True,0
Kalvin Phillips,2,0,32,9,11,0,0,1,1.2857142857142858,0,50.0,2.0,0.7142857142857142,0,2,2,2,True,2
Liam Cooper,0,1,32,9,11,0,0,0,0.2857142857142857,1,45.0,1.0,-0.2857142857142857,0,2,2,2,True,0
Diogo Jota,3,0,32,11,10,0,0,1,3.857142857142857,0,65.0,3.0,-0.8571428571428572,2,2,2,2,False,3
James Ward-Prowse,5,0,32,16,17,0,0,1,2.5714285714285716,0,60.0,3.0,2.4285714285714284,0,2,2,2,False,5
Kyle Walker-Peters,1,1,32,16,17,0,0,0,1.5714285714285714,1,45.0,2.0,-0.5714285714285714,0,2,2,2,False,1
Wilfred Ndidi,3,0,32,10,18,0,0,1,2.7142857142857144,0,50.0,3.0,0.2857142857142856,3,0,0,0,True,3
Lewis Dunk,6,1,32,3,5,0,0,0,4.0,1,50.0,3.0,2.0,0,2,2,2,False,6
Danny Ings,6,0,32,16,17,1,0,0,3.2857142857142856,2,85.0,3.0,2.7142857142857144,0,2,2,2,False,6
Lucas Rodrigues Moura da Silva,1,0,32,17,7,0,0,1,2.142857142857143,0,70.0,2.0,-1.1428571428571428,1,1,1,1,False,1
Hugo Lloris,3,0,32,17,16,0,1,0,2.5714285714285716,3,55.0,3.0,0.4285714285714284,3,1,1,1,True,3
Mason Mount,3,0,32,5,3,0,0,1,4.0,0,70.0,3.0,-1.0,1,1,1,1,True,3
N'Golo Kanté,0,0,32,5,3,0,0,1,1.1428571428571428,0,50.0,2.0,-1.1428571428571428,1,1,1,1,True,0
James Maddison,3,0,32,10,18,0,0,1,3.0,0,70.0,3.0,0.0,3,0,0,0,True,3
Kai Havertz,3,0,32,5,3,0,0,1,2.7142857142857144,0,85.0,3.0,0.2857142857142856,1,1,1,1,True,3
Rodrigo Moreno,0,0,32,9,11,1,0,0,1.8571428571428572,2,60.0,2.0,-1.8571428571428572,0,2,2,2,True,0
Luke Ayling,2,1,32,9,11,0,0,0,1.1428571428571428,1,45.0,2.0,0.8571428571428572,0,2,2,2,True,2
Jannik Vestergaard,1,1,32,16,17,0,0,0,0.14285714285714285,1,45.0,1.0,0.8571428571428572,0,2,2,2,False,1
Jonny Evans,15,1,32,10,18,0,0,0,4.428571428571429,1,55.0,3.0,10.571428571428571,3,0,0,0,True,15
Leandro Trossard,1,0,32,3,5,0,0,1,3.2857142857142856,0,60.0,3.0,-2.2857142857142856,0,2,2,2,False,1
Timothy Castagne,11,1,32,10,18,0,0,0,4.0,1,55.0,3.0,7.0,3,0,0,0,True,11
Kasper Schmeichel,6,0,32,10,18,0,1,0,4.0,3,55.0,3.0,2.0,3,0,0,0,True,6
Mario Lemina,5,0,32,8,1,0,0,1,1.2857142857142858,0,45.0,2.0,3.7142857142857144,0,1,1,1,False,5
Jorge Luiz Frello Filho,2,0,32,5,3,0,0,1,3.142857142857143,0,50.0,3.0,-1.1428571428571428,1,1,1,1,True,2
Pascal Struijk,2,1,32,9,11,0,0,0,1.0,1,40.0,2.0,1.0,0,2,2,2,True,2
Harvey Barnes,0,0,32,10,18,0,0,1,3.142857142857143,0,70.0,3.0,-3.142857142857143,3,0,0,0,True,0
Michail Antonio,0,0,32,19,14,1,0,0,1.4285714285714286,2,65.0,2.0,-1.4285714285714286,2,1,1,1,False,0
Andrew Robertson,2,1,32,11,10,0,0,0,3.857142857142857,1,70.0,3.0,-1.8571428571428572,2,2,2,2,False,2
Mohamed Salah,1,0,32,11,10,0,0,1,5.142857142857143,0,120.0,3.0,-4.142857142857143,2,2,2,2,False,1
Joël Veltman,6,1,32,3,5,0,0,0,2.7142857142857144,1,45.0,3.0,3.2857142857142856,0,2,2,2,False,6
Marcos Alonso,6,1,32,5,3,0,0,0,3.4285714285714284,1,60.0,3.0,2.5714285714285716,1,1,1,1,True,6
Theo Walcott,2,0,32,16,17,0,0,1,1.0,0,60.0,2.0,1.0,0,2,2,2,False,2
Kyle Bartley,0,1,32,18,9,0,0,0,1.5714285714285714,1,45.0,2.0,-1.5714285714285714,2,2,2,2,False,0
Mateusz Klich,1,0,32,9,11,0,0,1,2.5714285714285716,0,55.0,3.0,-1.5714285714285716,0,2,2,2,True,1
Aaron Cresswell,0,1,32,19,14,0,0,0,2.2857142857142856,1,50.0,3.0,-2.2857142857142856,2,1,1,1,False,0
Dan Burn,6,1,32,3,5,0,0,0,2.4285714285714284,1,45.0,3.0,3.5714285714285716,0,2,2,2,False,6
Youri Tielemans,3,0,32,10,18,0,0,1,2.4285714285714284,0,65.0,3.0,0.5714285714285716,3,0,0,0,True,3
Matt Ritchie,10,0,32,14,19,0,0,1,3.142857142857143,0,50.0,3.0,6.857142857142858,1,2,2,2,True,10
Alex McCarthy,1,0,32,16,17,0,1,0,3.142857142857143,3,45.0,3.0,-2.142857142857143,0,2,2,2,False,1
Steven Bergwijn,0,0,32,17,7,0,0,1,0.7142857142857143,0,75.0,1.0,-0.7142857142857143,1,1,1,1,False,0
Sam Johnstone,2,0,32,18,9,0,1,0,3.142857142857143,3,45.0,3.0,-1.1428571428571428,2,2,2,2,False,2
Callum Robinson,1,0,32,18,9,1,0,0,4.571428571428571,2,55.0,3.0,-3.571428571428571,2,2,2,2,False,1
Pierre-Emile Højbjerg,2,0,32,17,16,0,0,1,1.7142857142857142,0,50.0,2.0,0.2857142857142858,3,1,1,1,True,2
Darnell Furlong,1,1,32,18,9,0,0,0,1.5714285714285714,1,45.0,2.0,-0.5714285714285714,2,2,2,2,False,1
John Fleck,2,0,32,15,20,0,0,1,1.4285714285714286,0,60.0,2.0,0.5714285714285714,2,0,0,0,False,2
Tammy Abraham,0,0,32,5,3,1,0,0,1.2857142857142858,2,75.0,2.0,-1.2857142857142858,1,1,1,1,True,0
Ezgjan Alioski,1,1,32,9,11,0,0,0,1.5714285714285714,1,45.0,2.0,-0.5714285714285714,0,2,2,2,True,1
Jan Bednarek,1,1,32,16,17,0,0,0,1.7142857142857142,1,45.0,2.0,-0.7142857142857142,0,2,2,2,False,1
Harrison Reed,1,0,32,8,1,0,0,1,1.7142857142857142,0,45.0,2.0,-0.7142857142857142,0,1,1,1,False,1
Yves Bissouma,3,0,32,3,5,0,0,1,2.142857142857143,0,45.0,2.0,0.8571428571428572,0,2,2,2,False,3
Declan Rice,0,0,32,19,14,0,0,1,1.4285714285714286,0,50.0,2.0,-1.4285714285714286,2,1,1,1,False,0
Nathan Redmond,1,0,32,16,17,0,0,1,1.0,0,65.0,2.0,0.0,0,2,2,2,False,1
Chris Basham,0,1,32,15,20,0,0,0,2.7142857142857144,1,50.0,3.0,-2.7142857142857144,2,0,0,0,False,0
James Justin,0,1,32,10,18,0,0,0,3.5714285714285716,1,45.0,3.0,-3.5714285714285716,3,0,0,0,True,0
Ross Barkley,1,0,32,2,12,0,0,1,1.7142857142857142,0,60.0,2.0,-0.7142857142857142,0,3,3,3,True,1
Allan Saint-Maximin,6,0,32,14,19,0,0,1,2.0,0,55.0,2.0,4.0,1,2,2,2,True,6
Hélder Wander Sousa de Azevedo e Costa,2,0,32,9,11,0,0,1,1.4285714285714286,0,55.0,2.0,0.5714285714285714,0,2,2,2,True,2
Oliver Norwood,2,0,32,15,20,0,0,1,1.5714285714285714,0,50.0,2.0,0.4285714285714286,2,0,0,0,False,2
Harry Kane,0,0,32,17,16,1,0,0,8.857142857142858,2,105.0,3.0,-8.857142857142858,3,1,1,1,True,0
Serge Aurier,1,1,32,17,7,0,0,0,0.42857142857142855,1,55.0,1.0,0.5714285714285714,1,1,1,1,False,1
Tanguy Ndombele,5,0,32,17,7,0,0,1,2.5714285714285716,0,60.0,3.0,2.4285714285714284,1,1,1,1,False,5
Kelechi Iheanacho,6,0,32,10,18,1,0,0,5.714285714285714,2,60.0,3.0,0.2857142857142856,3,0,0,0,True,6
David McGoldrick,2,0,32,15,20,1,0,0,2.4285714285714284,2,55.0,3.0,-0.4285714285714284,2,0,0,0,False,2
Dominic Calvert-Lewin,0,0,32,7,17,1,0,0,5.0,2,70.0,3.0,-5.0,0,2,2,2,True,0
Jamie Vardy,10,0,32,10,18,1,0,0,5.714285714285714,2,100.0,3.0,4.285714285714286,3,0,0,0,True,10
Illan Meslier,5,0,32,9,11,0,1,0,3.7142857142857144,3,45.0,3.0,1.2857142857142856,0,2,2,2,True,5
Oluwasemilogo Adesewo Ibidapo Ajayi,1,1,32,18,9,0,0,0,0.8571428571428571,1,50.0,2.0,0.1428571428571429,2,2,2,2,False,1
Heung-Min Son,10,0,32,17,16,0,0,1,6.428571428571429,0,90.0,3.0,3.571428571428571,3,1,1,1,True,10
Adam Lallana,1,0,32,3,5,0,0,1,1.4285714285714286,0,65.0,2.0,-0.4285714285714286,0,2,2,2,False,1
Pierre-Emile Højbjerg,1,0,32,17,7,0,0,1,1.7142857142857142,0,50.0,2.0,-0.7142857142857142,1,1,1,1,False,1
Ruben Loftus-Cheek,1,0,32,8,1,0,0,1,2.2857142857142856,0,60.0,3.0,-1.2857142857142856,0,1,1,1,False,1
Lukasz Fabianski,2,0,32,19,14,0,1,0,1.5714285714285714,3,50.0,2.0,0.4285714285714286,2,1,1,1,False,2
Benjamin Chilwell,0,1,32,5,3,0,0,0,2.2857142857142856,1,55.0,3.0,-2.2857142857142856,1,1,1,1,True,0
Harry Kane,12,0,32,17,7,1,0,0,9.142857142857142,2,105.0,3.0,2.8571428571428577,1,1,1,1,False,12
Sadio Mané,8,0,32,11,10,0,0,1,4.714285714285714,0,120.0,3.0,3.2857142857142856,2,2,2,2,False,8
Che Adams,2,0,32,16,17,1,0,0,1.4285714285714286,2,60.0,2.0,0.5714285714285714,0,2,2,2,False,2
Ben Davies,0,1,32,17,7,0,0,0,0.42857142857142855,1,50.0,1.0,-0.42857142857142855,1,1,1,1,False,0
Federico Fernández,1,1,32,14,19,0,0,0,1.1428571428571428,1,50.0,2.0,-0.1428571428571428,1,2,2,2,True,1
Eric Dier,1,1,32,17,16,0,0,0,1.4285714285714286,1,50.0,2.0,-0.4285714285714286,3,1,1,1,True,1
Emiliano Martínez,1,0,32,2,12,0,1,0,2.4285714285714284,3,45.0,3.0,-1.4285714285714284,0,3,3,3,True,1
Tanguy Ndombele,1,0,32,17,16,0,0,1,2.142857142857143,0,60.0,2.0,-1.1428571428571428,3,1,1,1,True,1
Ayoze Pérez,1,0,32,10,18,0,0,1,3.2857142857142856,0,65.0,3.0,-2.2857142857142856,3,0,0,0,True,1
Georginio Wijnaldum,2,0,32,11,10,0,0,1,3.2857142857142856,0,55.0,3.0,-1.2857142857142856,2,2,2,2,False,2
Jarrod Bowen,5,0,32,19,14,0,0,1,5.285714285714286,0,65.0,3.0,-0.2857142857142856,2,1,1,1,False,5
Alphonse Areola,2,0,32,8,1,0,1,0,2.857142857142857,3,45.0,3.0,-0.8571428571428572,0,1,1,1,False,2
Ben Osborn,2,0,32,15,20,0,0,1,1.0,0,50.0,2.0,1.0,2,0,0,0,False,2
Stuart Armstrong,2,0,32,16,17,0,0,1,2.2857142857142856,0,55.0,3.0,-0.2857142857142856,0,2,2,2,False,2
Alex Iwobi,2,0,32,7,17,0,0,1,1.1428571428571428,0,60.0,2.0,0.8571428571428572,0,2,2,2,True,2
Ivan Ricardo Neves Abreu Cavaleiro,3,0,32,8,1,0,0,1,2.0,0,55.0,2.0,1.0,0,1,1,1,False,3
Pascal Groß,3,0,32,3,5,0,0,1,3.0,0,60.0,3.0,0.0,0,2,2,2,False,3
Stuart Dallas,1,1,32,9,11,0,0,0,3.142857142857143,1,45.0,3.0,-2.142857142857143,0,2,2,2,True,1
Michael Keane,1,1,32,7,17,0,0,0,3.142857142857143,1,50.0,3.0,-2.142857142857143,0,2,2,2,True,1
Richarlison de Andrade,2,0,32,7,17,1,0,0,2.857142857142857,2,80.0,3.0,-0.8571428571428572,0,2,2,2,True,2
Ben White,3,1,32,3,5,0,0,0,2.142857142857143,1,45.0,2.0,0.8571428571428572,0,2,2,2,False,3
